categoria_reaccion,categoria_conducta,mensaje,predictions,probabilities
Responde,5,0.00042843781598951147;0.004364780692748864;0.008304544131677027;0.0003746187452552162;-0.007778195927562532;0.002381442914226201;-0.003814263642461283;-0.012774096267906068;0.012551835110612159;0.001847680850612396;0.01555228376853049;-0.014629571695662001;-0.012257469037964801;-0.005944771906302517;0.01228916495396211;0.000575824491750198;-0.015909398096984353;0.003659183429310233;0.009407278123256008;0.015339869689151407;-0.0030347850436261824;-0.00030020792801666767;0.002681624580558946;0.014360276072984754;-0.008321623298267971;-0.02179751997865874;-0.0072004970252098465;0.004954744005084489;-0.016416237120437802;0.018507418299789406;-0.0014202632260600107;-0.012500024943851034;-0.012530309826848395;-0.001800939478775737;0.013351876935772522;-0.008591029115846908;-0.010046355611566752;-0.00725756813025151;-0.006349550662242746;-0.005993975266765484;0.007581417222862169;0.014247590915721886;0.0018835268511068963;-0.006832732682249218;0.0025946170127174426;-0.012274346889571951;0.005951355055172404;-0.006744158640584129;-0.0027836325350763733;0.00961627176817262;-0.007623370918542054;0.004424641848370621;-0.005022711798234896;0.01867032103235758;8.881957060467502e-05;0.0032278973010225398;-0.009579922575668177;-0.006264066151564084;-0.003344598411280144;0.008551977913339531;-0.0047689004967007035;0.005985873745312325;0.009619241353850458;-0.010787830789209571;-0.016243575204717923;0.018252889493221982;-0.015070990607306784;0.012407556503414184;-0.023877785471563787;-0.01118969639670256;-0.008759042827071463;-0.017209801302017734;0.003051516641738735;0.01685469936180275;-0.007019655690049929;0.04360678134871292;-0.014420989360415892;-0.003809426978947916;-0.00811140737796372;0.002561688430349528;0.011504181152652598;0.0003661761179906521;0.002148542274853404;0.00886350167732067;-0.012135352227161864;-0.0026850092147205473;0.00807207867664109;0.0028794851718398286;0.019002096273973305;0.00179016018123997;0.003651680430834227;0.004547244920693017;0.020689924049516112;0.0023993378994938835;-0.0073821567026366025;-0.004816924705344311;0.009120892513076548;-0.007286622170713751;-0.0015640378265002982;0.016593026303626524;-0.027260660704633535;-0.014966951482192068;-0.009596003097724513;0.004269177366482055;-0.0015778966835587726;-0.009506502194709446;0.0013771486799795717;-0.01258255151979897;0.002888932844473388;0.0023759495566385886;-0.0026391190311052326;0.013845638484130923;0.010376475593020334;-0.005353416447611528;-0.004397571474435877;-0.00468430964177907;0.007071145507685559;-0.011960376532880459;0.011599226742823208;-0.01489823743367538;0.0003401893748364174;0.007908232824343865;-0.015011758231323287;-0.01970240754017903;-0.008949460579899557;0.0018552002657782484;0.013006672021482944;-0.0008221284594033462;0.00399606787085383;-0.007937085275607998;0.0019164875294728676;0.012370325337899828;-0.005651935668023335;0.004254695657318771;-0.0127980358341264;0.027809594466013096;0.0021203014582285044;-0.015629984195982684;0.00017988784131479094;-0.0007395724548724526;-0.019113248608146192;0.009931376032430671;-0.010208849480389815;0.0125568297495478;-0.0078053267319915945;-0.015987852840850584;-0.006456860199188196;-0.007664742078882307;0.021443578514132085;-0.0038526307990157447;0.012068407021741792;0.0005843898444108197;-0.009245180015268268;-0.008133636710659385;-0.014359999673231098;0.002263604676931354;0.015627154469528785;0.002938976882016203;-0.015747821142214104;-0.00023798550458541514;0.001042185499768867;-0.018295615364139116;0.02071336199024433;-0.012805644371116616;-0.009301630357006022;-0.001138308660957831;0.005975207620495089;0.012798735541261872;0.003159458668336442;-0.010391381535515314;0.0036821492900253367;-0.006644581062053765;-0.005334105190673534;-0.005510115531198452;0.018257491667020852;-0.005266601377626266;-0.01227521395825824;0.001383328082045384;0.0011406563025032766;-0.007935533640054412;0.01632016753511424;0.020861928398486794;0.013417090876448996;-0.017604834959983804;-0.007178156474255031;-0.000534472472427292;-0.0023364295307447725;0.00576459320845592;0.002107383698877665;0.015092919109377758;-0.013407089623572944;-0.002203573788532065;0.001059864620959988;-0.006545790094703445;-0.015553187078497923;0.003557938101769154;0.018039903918230904;0.008536100537581907;0.006573075226836071;-0.012685285166419981;-0.023560316352951704;-0.0030759866666326147;0.0034291134598609958;0.023439250182216757;0.0003846679982145631;-0.004150417045236382;-0.005202350620525591;0.003463279682388113;-0.0008789734506094377;-0.00348152535371106;-0.007770331092673;-0.0011164218591170727;-0.016475067390521306;0.004561978441024314;-0.005150005710772543;-0.01783643835307483;-0.01693893821340685;0.018632892244760918;-0.006359560224280169;-0.0007109305080460798;0.00865306693871797;-0.006356590924673651;-0.0014285764694653023;0.0007366308600644671;-0.012115531936451674;-0.004811695223307772;0.007078772936820222;-0.0026755285787303925;-0.014439935914870743;0.006147794281418904;-0.005249584576357743;-0.012909197564786925;0.008660418070070808;0.0006976300435465748;-0.008753563775825667;0.01232535622024603;-0.023938230055106764;-0.0035361960625004867;-0.02147770749307082;0.0035542006428864;0.018135792677190475;-0.01101431781594886;-0.012236972629854976;0.008791038464967028;-0.010581442720762434;0.00023201850218024364;-0.0035569985130975224;0.003235129708441624;-0.009270823301099141;0.0006279108441816015;0.01034072259801817;0.002799312943387218;0.014121185511889105;-0.012587062692803692;-0.012581278553355491;-0.0006330957869998007;0.005996549140711503;-0.0028421863863825605;-0.010944773218119841;0.00017423703851491244;0.022625778946451455;0.012542882546444107;-0.0077664185540041964;-0.004454664522069701;-0.007089892246850908;-0.009382278108806475;-0.010774870040328524;-0.004253507934577871;-0.0076680759891339535;0.018331794742808473;0.0012424444344508977;0.01646487323871297;0.0007065973319285762;0.010823785694614278;-0.015189310453931636;-0.009122855423423117;0.014972121620240739;0.017208090382494594;0.005475913196459837;0.0006279189012315073;-0.011873026454483723;-0.007176193328610327;-0.010160508101529856;0.008355251973661751;0.01662244162852559;0.0026587917804849334;0.004721260104114795;0.005344656002527769;-0.006660907199377423;-0.007781449858754349;-0.006152144898573172;-0.006546963075198037;-0.018390539835260268;0.0028693305258726794;-0.008185373851803929;-0.0044250008548869894;0.0031582224380981502;-0.006597453018740467;-0.01643930723326366;0.009278246703685825,Responde,0.6788
Responde,5,0.0024058092701187556;0.0004854182049722688;0.0039032451040797002;-0.00728448112903309;0.000390454528241181;0.0004884458327380896;-0.0013553265844292877;-0.0033230090637029813;0.014757723584136025;0.003009134491812943;0.005992295190957558;-0.01339031509109616;-0.00718826728681613;-0.010746582193959391;0.010969389569587868;0.0020069919616494407;-0.010277354346221556;-0.003198290343763102;0.003682782169822499;0.004550108263417837;-0.004955164390053657;-0.0027460093339386612;0.0023803248099924673;0.010240885180851159;0.0011695880677044528;-0.019497777516576643;-0.0026695470736746727;0.006096989930368994;-0.009790440273629982;0.013405523354365793;0.0028877903112501835;-0.01239310641580406;-0.0057127482472209366;0.0004306484834838368;-0.0028187793304964384;-0.0028834835658101427;-0.01066966122760599;0.0067211945753946544;-0.0001418775211392078;-0.006130018650481025;0.007649929740512564;0.0063298050401051935;-0.005324783262310117;-0.004112509407022987;-0.0009518201092287215;-0.008241428840606893;0.012097800463027915;0.0007006715834889765;0.0022505565372793086;0.01247187959163293;0.002322429191430079;0.0068800812324313195;-0.0057622747460617735;0.01630397719406626;-0.0036094578838972518;0.0013286886327455883;-0.0019579946508797657;-0.002881345930848226;0.0012167207733206021;0.005859667369138729;-0.005116628625044392;0.007830845752875803;0.004378373065011012;-0.0005572566440195997;-0.00970801314349272;0.015304476080906555;-0.014679799767904513;0.009620005376432242;-0.01667025473321352;0.008490778062283929;-0.004791970727102421;-0.007768997792731761;-9.040384076785415e-05;0.00499614909739233;-0.010701816851045756;0.026411795909515423;-0.0018454184407267027;-0.0009158515997123353;-0.007055937181093748;-0.00581635466412049;0.0007225505858145364;0.003761832293485382;0.00654614247729381;0.004589661024875432;-0.00548997094262672;-0.005987250477879313;-0.0007692191674594372;-0.0029725885325421007;0.017726513126823436;0.0022930032979500614;-0.004035135501252774;0.0022879553826182014;0.016511341586493762;-0.0006148411965693796;-0.004701690965015336;-0.004968823658948729;0.007607540634878129;0.0011285734491338086;0.0050069417229228405;0.010205703500479092;-0.01781533573277355;-0.009311533877055777;-0.0009189998953755148;0.007122357357317108;-0.0026197607637263674;-0.012917638783361931;0.003008078407594923;-0.007390848020958003;-0.004230648601957655;0.009629119962777686;0.004543552480553045;0.009787502881224161;0.0003975308956983836;0.008112752328141766;-0.003439317796217823;-0.0041951873100045944;0.015085270218429635;0.0009415474925359766;0.0028414894651951805;-0.012151461413515342;-0.00846165312787799;0.00470562110251522;-0.016256254620700017;-0.015528617146886239;-0.010725926310190028;0.003947942861052657;0.005284090960624408;-0.003403397064901085;0.0044110498432629215;-0.003893675745079653;0.006714257775387316;0.0015222289490333307;0.0005404003012862875;-0.009048292905023174;-0.00963445042963648;0.008771551704716943;0.0007292483545298827;-0.017857942515249057;-0.005825830910734886;0.005215848621585578;-0.00864247541908886;-0.00020136462313137678;0.002488713234023848;0.0061158284791873385;-0.0017686830827056228;-0.006502060240650287;-0.0054380937431563765;-0.002670240041862157;0.01054292076973934;0.007628999793055591;0.001440396119978545;-0.006009722126452936;-0.011822381579841414;-0.008351235101587208;-0.0021414998640530937;-0.0009901995478500802;0.0070621394856383675;0.0020371677994549;-0.007648328889643087;-0.003115776571969186;-0.0004008196469410821;-0.013081003416801708;0.014701124341711651;-0.0070823273904028405;0.00043456292299602866;0.004131804830207969;-0.0010480121380603614;0.01008255408090911;0.002682781091032342;-0.0003559550843884407;0.0027725846070490896;-0.0038090537403543817;0.0011446587418604427;0.0026284304788876797;0.006989356732747823;-0.009385310900699472;-0.008160146594376345;0.008734274042819444;-0.004802120255994711;0.0017614618530409324;0.007812523672790074;0.01893838624389044;0.015359431815385486;-0.012421236470588803;-0.004847621597804028;0.00276520530762514;-0.002412552576297148;-0.003650097934447687;0.004731603757779186;0.00693284354707241;-0.01747419810590743;-0.0063876487490969105;-0.001807789755029547;-0.008511486166302741;-0.009469150044257326;0.013113919276207125;0.009178889365766395;0.010538433693395757;0.0012703398621207408;-0.020130323769389252;-0.020084161951389033;-0.008518646608007862;-0.0013769583180867752;0.009217473854295041;-0.0036828548111429867;-0.0063851991924638255;0.0011332958026746697;0.005557446404071315;-0.0037321878305442624;0.006043311807256761;-0.009992337091643166;-0.006674316517301265;-0.013214929716902558;6.002305410539557e-05;-0.0026603912072274637;0.0013495649715175842;-0.008319282706924374;0.015128295863050315;-0.005040658907325613;-0.00140810275438978;-0.0026762531924483172;-0.008311497013768423;0.001578591227545574;-0.0027672109945262417;-0.006924777591934106;-0.0026870899963799405;0.008192416490386104;-0.00675193748737072;-0.009992181145907074;-0.010201609026667006;0.007384902208079191;-0.0005104283774040872;0.008286242676002942;0.005501193320482576;-0.002974538915797224;0.0035914006399854308;-0.010602794234302257;-0.013878778663383322;-0.017724190109544014;0.007074356624625177;0.022287409690751117;-0.008826288259280906;-0.003732335069789816;-0.0019557863516061;-0.011585801905202356;-0.009299772178527465;-0.006603260703747048;-0.003466043459036453;-0.0051221221084288985;0.005797130126631817;0.011028362187525368;0.00819627680943651;0.008581832944029779;-0.010114227733643278;-0.003290913450660368;-0.007277028831294977;0.003699577599829615;0.008327860826420452;-0.010929614209016652;-0.002879673768389491;0.014527203893692928;0.014347612805289133;-0.0030662266837474866;-0.0005569098543470661;-0.004679697977907793;-0.0030462413144191807;-0.011867288327160976;-0.004909675585847973;-0.007466030682313437;0.01781219767262536;0.004420402331413579;0.011704309319730549;-0.0005334060470459464;0.005325481540551071;-0.009452346841744367;-0.002053814227964208;0.007461964514520738;0.013732240280774024;0.004027125957217714;-0.0066237455536420405;-0.010520631326542627;-0.00324266263396661;-0.007804711600108406;0.014844773812671555;0.00994068763526028;-0.007936974694448568;0.0019422134652002459;0.006332592097564928;-0.0032425406205897327;0.00046712593801599743;-0.0034662735680402023;-0.007900022033866787;-0.004188053490893273;0.00727969166042444;-0.00772763175828044;-0.014709692409233085;0.007753363520570423;-0.008866094439371138;-0.002397670716065282;-0.001514765696732202,Responde,0.995
Responde,6,-0.005165926044034629;-0.008147302354552423;-0.003047048342752189;-0.007223811319122722;-0.007461577222850354;-0.002053510307808037;-0.007830444809984053;-0.0032716539904271546;0.006202215202930705;0.007150308168359601;0.005723443078444559;-0.006485286183998791;0.0005654975710526726;-0.009003352533567096;0.0071849849874626144;-0.009756474209407267;-0.015530586477132227;-0.0039170546034756;-0.0034274406578746817;0.012959157201158011;0.0023847870683442987;-0.023421116333203245;-0.005118581664173105;-0.006748737899410593;-0.016623586687527243;-0.011410506742549812;-0.0004440412178867579;0.01139574396463916;-0.01570106573346716;0.01850656817924201;0.0025617004316101683;-0.015340662840885302;-0.0026726284374730715;0.003898850799380625;0.0033994513662608116;-0.005587528932176928;-0.004938967836624032;0.0058203973477482475;-0.005688066959282732;-0.016884154299642063;0.012299226809503525;0.007942208845372513;-0.009841064606245514;0.005126995036578803;0.00040099946712598717;-0.004336968865720689;0.009938722656554549;0.0020459024463832837;-0.005407468138843044;-0.002742322208746366;-0.006090637730901349;0.010159780214788363;0.014359084401054574;0.013141133043034206;-0.0062124848193194126;-0.0002462415343350618;-0.008972496359506652;-0.0014449371739136726;-0.004254820389756281;0.0015849300845823672;-0.007998356662868583;0.008787171413284594;0.004762838818978139;-0.004385259533069951;0.003969588011309908;0.003221169484253219;-0.012995316109604716;0.0027259378688302277;-0.009373480872581497;0.0015869689016932854;-0.012568905588285712;-0.014777365457707872;0.006074724697327653;0.023356537042054936;-0.0062682817019581475;0.014594265891443955;-0.004452979061232351;-0.000997521938617121;-0.01444432581764464;0.0031863755672154755;0.0012680254829181925;0.0036945881867066267;0.007251141682904927;0.012381653893104175;-0.0068872188421577754;0.004297119555986848;0.008350227978842198;0.0022544050910988374;0.001466969494834407;0.0033315177275149988;-0.0065399145169114;0.0056834972247885515;0.016667409039290704;0.0018528689489080662;0.0002949360162991836;-0.007418783750127877;0.003354571977386679;-0.0074763507817134185;0.0001199547311944711;0.003957843899962981;-0.007095625080838711;-0.013968577023887485;-0.002562014683430316;0.011444097691236438;-0.006816364204158573;-0.004892644775393259;0.00988054156107337;-0.004826474868581088;-0.008135474204600554;0.0018957429134674522;0.003618039935597532;0.008888436506224078;0.009306167406984802;-0.011868243385920345;0.004046297657340558;0.0045710991054525585;0.005820538183539939;-0.0015841770291681184;0.006304611120792482;-0.018287356425290075;-0.0034839020683929173;-0.005046529992413903;-0.007354845385635462;-0.013594212483780033;-0.011066619193516515;-0.005159516854589805;-0.0017188400507048632;-0.029359303638469936;0.009423562731453655;-0.016318904794993833;-0.0013810752701256662;0.004635838288205276;-0.008735168309250477;-0.0026444679595074103;-0.006983728427206827;0.021782937966875027;0.003075060312184221;-0.012403545802213187;0.0026572818292083292;-0.011918192840881985;-0.0030738431616604937;0.006804065462290704;-0.0099368639066003;0.011297976228362023;-0.00843189555028913;0.014658376382837573;0.0010383052054899781;-0.004519264812724983;0.008809961914247577;0.004377083269280952;-0.00806021607128252;0.007153713532495127;-0.0029340600368125322;0.0018062456507656123;-0.004325465079873313;0.006181879905778326;0.011057015907119098;0.004989971308036158;-0.010003242867885306;-0.0014327625869598505;-0.009336048372927994;-0.004481330780064821;0.006729744898329904;-0.01481228697348929;0.00211347910166082;0.005316077317820062;0.004573812708431271;0.0019157671866465154;0.0032027833333598504;-0.009963893584774213;0.009503283549434048;-0.007549016148434152;-0.0007143106548237006;-0.003931304275489272;0.004989745974507639;-0.01702738479954673;-0.016341068293306272;-0.0045135920895066515;-0.0072253584613274765;0.005003511561948286;0.0064183653442460445;0.005709305185073912;9.479002899086958e-06;-0.005752315465699004;-0.002069344521127886;0.0025311005106193126;0.005534427720450457;0.00132211232159481;0.0008300962177030147;-0.006327333075928592;0.0009574718496029635;-0.006460165479224332;0.000732971811651737;0.006506729184729598;-0.003296370043872091;0.0038321539010588647;0.00020445732462937133;-0.00041656833490772506;-0.007531884765339186;-0.006750445522489885;-0.01076986504118192;0.005606487408769181;0.0015298897690929104;0.010098368365997534;0.0033819552012505877;-0.00020227655096144884;-0.00789196106967056;0.009465968130507998;-0.0033500168268428636;-0.001427281898878248;0.0014323591998853871;-0.009030246021541462;-0.005696392507059876;0.007230862866885706;0.00868339751890196;0.009083531319399301;0.0013759309339661126;0.0120633579292175;-0.017092061980018558;-0.004700823003850224;-0.00024764564086147056;0.006882484097392279;-0.0034620614508842715;-0.01571909467991628;-0.01005778080011705;-0.010796367152822185;0.002918817813314382;-0.0002898510741532745;-0.013658904084486917;-0.004338545965150157;0.014403598921677849;-0.014130573613680255;0.013998660684668119;-0.0052927280750955106;-0.010044407151787059;0.011770109712195118;-0.00678635394724184;-0.000977239595280431;-0.011878714580853324;0.0030644949598031108;0.02204145024309997;-0.005410708698039515;-0.001916615355958924;-0.0014491486152990272;-0.016744613607717104;-0.009907675218519625;-0.0028792259737828035;-0.010466617845327304;-0.015266621217631567;0.01214650116846934;0.008131246382140392;0.005570859561197336;-0.002071586670135295;-0.00551614660011921;-0.011776942566497554;0.001143410257796443;-0.006749328591326569;0.0073285609189970334;-0.002028517678917321;-0.013232558817564322;0.030895441119246702;0.020947797030581427;-0.01494133484707264;-0.007104637804198882;0.00013688264543127;0.00020960492582465574;-0.005777980559671758;-0.0047982859393682865;-0.00823518571752012;0.020055838398388728;0.009510026507868445;0.01196500905176033;-0.0007455128817339835;0.008310533794412543;-0.0005736130828305099;-0.003553480555674437;-0.0008927773490684243;0.005309410317817201;0.0053775356687030375;-0.008948825264024338;-0.009695629129084884;-0.0024724247441491637;-1.2088222329694383e-06;0.007958347697995976;0.008202236976051653;-0.003386781523456759;-0.0010593557717283027;-0.00027920043587172197;-0.003724461989433821;0.00010961880093352434;-0.016782969444327087;0.013616012896004379;-0.014797978582336049;0.006348164456555905;-0.008326665140427928;-0.01732225658080207;-0.002762265787792454;-0.0019254063032142995;0.004641598032930694;0.0036013988010801766,Pregunta,0.9736
Negativa,11,-0.004512018162582314;-0.0040546670864580565;0.0011920717902874163;-0.010956872196951132;-0.0006237645878036387;0.015192599002308968;-0.0032427772584343413;-0.000780990230807259;0.021424747908420215;-0.0004924747109437856;0.00963500814153186;-0.003771368978219233;0.006304823101866381;-0.010802161743080371;-0.0010567384967043194;-0.002877055246920403;-0.014062735827784563;0.01017448499396958;-0.004353706611118731;0.004867151078175645;0.0053802638712396635;-0.013017915251294978;0.001215211993922456;0.014390657327539596;-0.002853204352589852;-0.016811316854905153;-0.00466452427047265;0.023006433439767843;-0.007446911835379553;0.01577893118442922;0.004244247746340265;-0.012072428532921002;-0.012202022408310238;0.006006995779429173;0.0008884759372406625;-0.008969106029176804;-0.011067673967922622;-0.004075044817263069;-0.0036410489706359623;-0.0035476072047213947;0.006548793479237693;0.009192391377348822;-0.010608949128460667;-0.007858124163082677;-0.0061940555884837;-0.010854358037397052;0.007790586875589934;-0.00706511422049305;0.00782114139161496;0.015260383593484611;0.00018809873680443988;0.019712058945912592;-0.001710052574354494;0.023576632021027062;0.006320333004075656;0.006475972724728552;-0.0069280931747919055;-0.0163619945030908;0.007601918382325991;0.0011153946728575089;0.00019558602061022756;0.00986581435662625;0.0005125017023602588;-0.00598581881082548;0.00438200575694331;0.01111701124832347;-0.026411078092023737;0.013976427795716525;-0.017736748295847253;0.0014394360321710717;-0.008724560438629951;-0.006546332142780403;0.008365593005046155;0.0022961865853304187;-0.010038081068693885;0.025032655033766945;0.0006248084071842724;0.006191192184130447;-0.0028614988681060177;-0.001569671450932113;0.0061562433795501375;0.003983722467936915;0.006659139212004834;0.008748741161865496;0.0005590495243989401;-0.0075252070946598875;-0.0023164961724873863;0.006966138030481594;0.013619648484005112;0.0022231885679621596;0.005079040750142278;-0.001778956789798023;0.02004555402733456;0.00346002966220396;-0.0023563085554968704;-0.000307863260897123;0.011525329055104814;-7.529123704170329e-05;0.0067558559235090885;0.01467201498136475;-0.012150662361628721;-0.01801549132498447;-0.008236031202406279;0.016647159783956055;0.013289807379026408;-0.009181506439471339;-0.0012321542471129686;-0.021547673273724192;-0.0019229423211719425;0.015008185724334802;0.014980751334406042;0.010550494050245716;0.005335691728651512;0.004072215006920639;-0.007604524916641129;-0.01624133776700541;0.009879701781669477;-0.0003805817346773201;-0.01180569549950324;-0.013048414830403669;-0.0073669641935994856;0.00714101334194997;-0.010949254541692726;-0.009163807706766268;-0.010078873763781209;0.01592508773847345;0.008932339346321518;-0.004270722153182794;0.017244236833752057;-0.006705599083921763;0.0038402244492023053;0.00010232353977763755;-0.012376483153946377;-0.006257502825175448;-0.007947612831913678;0.016730118840001904;-0.003062449111574221;-0.02318686116391727;0.004337008880667214;-0.0034367834278116335;-0.0038250959609030266;-0.0006933523379265174;-0.010891311981102637;0.004440732179919942;0.004528059032296578;-0.002313955017175392;0.004250721037759855;-0.0065800335519178126;0.029940471320576496;-0.005656704719048852;0.0102673053114963;-0.003968322061704126;-0.00911919277952112;-0.007931448277777602;-0.00246359792604835;-0.0037099266514453396;0.008860966595859016;-0.001175312767597505;-0.0072682493654830415;0.0007141042199909026;0.006492899058881125;-0.01461535789806446;0.02747254676020999;-0.002083765075046696;-0.007716023958320797;-0.012262144206296998;-0.004030330292815451;0.011919548704015164;0.011666301887651005;-0.016545997083260867;0.019775037741523387;-0.01861109669069154;-0.0038710683669054913;-0.002639968343913311;0.015621861643212075;-0.011485970882867281;-0.008439456156666074;-0.00040220952724001407;-0.006639725653594664;0.0055073636456838045;0.01863621307739151;0.014519333074938095;0.010751697763064451;-0.012530351303696468;-0.008273028650472915;-0.004228210162696073;-0.0036985071044616452;-0.0065937470596682075;0.002125178139355472;-0.0031346422863435686;-0.011326377649333124;0.0001734598209096742;-0.00014089413370169479;-0.013052523305324769;-0.006969178179021047;0.00988491228002996;0.003080880613432835;0.017371702253350798;0.0026945239294238915;-0.0018273824813054276;-0.02095195726984825;-0.0014084104999876358;-0.010180354921246752;0.003238251795795563;0.0015309184026321828;-0.007700833596714602;0.004120772875209018;0.006733609394226607;0.009539226287098034;0.01469208499166514;-0.012804408319941223;-0.011132717332780819;-0.00837712706671141;-0.0007916128607326829;-0.0027816843427646504;0.00501525676510176;0.0007541217420215224;0.01913784472386716;-0.007711572920676712;-0.010610520333969222;-0.00619081650152326;-0.008710370276122675;0.013659122572970332;-0.00412892996239472;-0.008734440788197524;0.0038096016239656714;0.012604902443430372;0.002373998695859846;-0.020181582624316144;-0.014281906910915108;0.007747345762960168;-0.003537201623076478;-0.005503876077895084;-0.000636254022732765;-0.014050988865834875;0.01650724010607059;-0.00230111744303868;-0.018571909350791064;-0.021050031853495525;0.012326242848183906;0.03055922299779958;-0.0026654490093873835;-0.0041285968558950874;-0.005691638488211502;-0.02157832508986461;-0.003440050094331553;-0.010282117890837356;-0.0053563623679224;-0.0020394614387451633;0.008720599932057531;0.009549995509854727;0.006565484957483172;0.017629438140488715;0.0023813915523081407;-0.011198488931913324;-0.0008881427974226706;0.007407986814664851;0.003753679579102454;-0.009186254731865344;-0.005978195010174729;0.01634401114031349;0.014073363528792262;-0.005753819859179682;-0.005957790712817966;-0.0018889376951269046;-0.0013570275842274746;-0.0013878761726699553;0.0026769378434766847;-0.004444330054015334;0.023680258591478487;0.006309295667574479;0.01679870733189885;0.00794189118866644;-0.0012963416578999258;-0.0019006767934088653;0.0020811297581613142;0.011607226733804897;0.011469590741153772;-0.004754659610688113;-0.002713697332888459;-0.016521184685768908;-0.008480455207851963;-0.0037168380019954855;0.012593448308721824;0.010693914265683002;-0.005899699943292167;0.005301976001525059;0.004029937265235542;-0.008596274238606484;-0.028128977501257573;-0.012840289782343797;0.008504129842685186;-0.0028523758019956946;-0.007005969429728726;-0.009778554955677383;-0.01396057862921804;-0.0036152133238614606;-0.01822319352186688;0.0007526420498391445;0.0022497942821481623,Negativa,0.7789
