,accuracy,loss,val_accuracy,val_loss
0,0.38695937082620624,1.435491743750216,0.5264705896377564,1.3183090756921207
1,0.49836172997404676,1.2887889449905756,0.5617647051811219,1.1867067337036132
2,0.5488204456875553,1.2295956417898675,0.5999999985975377,1.1422091343823602
3,0.5753604193189978,1.164872753979494,0.5970588221269495,1.0817942226634305
4,0.5786369592927856,1.1528489644374322,0.5911764705882353,1.0979791136348949
5,0.5884665793313267,1.1282806360549726,0.6176470574210672,1.0589688918169806
6,0.6038663170909506,1.0924583205545557,0.5882352927151848,1.050126490873449
7,0.6038663170909506,1.0695247187683186,0.5941176463575925,1.0346630229669458
8,0.61467889900445,1.057645654850206,0.6029411750681261,1.0132327710880953
9,0.615989514993965,1.0469799754191507,0.5882352941176471,1.0495491883333992
10,0.6133682830930537,1.0297575281300675,0.6058823522399454,1.0068389233420878
11,0.6271297510610808,1.0081805307930762,0.6029411764705882,1.0256797131370097
12,0.6287680209307964,1.0046849169549905,0.5970588235294118,1.028760680030374
13,0.6268020969074645,0.9967799510118377,0.611764705882353,0.9972671284395106
14,0.6274574049803407,0.9856069939477103,0.6205882352941177,0.9843184737598195
15,0.6363040629876863,0.9778848245134516,0.6029411764705882,1.011953337052289
16,0.6346657928445548,0.9837933553780672,0.6382352927151849,1.0223559295429903
17,0.6399082568807339,0.9492414667128267,0.6264705882352941,1.050680929071763
18,0.6395806028833552,0.9654787539810841,0.611764705882353,1.043946789292728
19,0.6408912188728703,0.949407246056578,0.611764705882353,1.0453504969091976
20,0.6461336828309305,0.9421548053602716,0.6058823529411764,1.0247278984855204
21,0.6520314547056295,0.9261601734442605,0.6235294110634748,1.0900285033618702
22,0.6513761467108721,0.9259319074969461,0.6029411764705882,1.079636708427878
23,0.6477719528959431,0.9326685551422139,0.6147058823529412,1.0246584787088282
24,0.6569462648225487,0.9086106600017723,0.6235294117647059,0.9931783704196706
25,0.6562909567496723,0.9159385033078775,0.611764705882353,1.0197166835560518
26,0.6530144167758847,0.8975663960839317,0.6176470588235294,1.0329122893950518
27,0.6664482305902953,0.8806323392675557,0.626470587534063,1.0384797054178574
28,0.6674311926214911,0.8896325796959753,0.6147058823529412,1.0461146929684808
29,0.6674311926605505,0.8800155899315331,0.6382352934164159,0.9933413898243624
30,0.6585845346532049,0.8893185234476042,0.5999999992987689,1.0412432011436015
31,0.6795543906416837,0.8514413338344969,0.614705880950479,1.0974837794023402
32,0.6710353867098358,0.8648495845213474,0.6294117647058823,1.053253947987276
33,0.6749672346002621,0.8521954362545539,0.6235294110634748,1.0683013249846065
34,0.6798820446390624,0.8342760631016323,0.6294117640046513,1.0717192046782549
35,0.6811926606285775,0.8504162897132483,0.6323529404752395,1.1116567120832554
36,0.6805373525557011,0.829735576637763,0.611764705882353,1.0764648157007555
37,0.6802096985583224,0.8415841479757666,0.6294117640046513,1.1547463669496425
38,0.6808650066311988,0.8155407388432154,0.6323529397740083,1.0225880707011503
39,0.6847968545216252,0.8202914638569283,0.6205882345928865,1.1405746445936316
40,0.6920052423858393,0.807551474433739,0.6058823515387143,1.0732917799669153
41,0.6851245085971227,0.8079782957174518,0.6382352934164159,1.0322628764545216
42,0.6818479686233351,0.8179754345320155,0.6294117640046513,1.1332321468521567
43,0.6969200524246396,0.771155347908465,0.6058823515387143,1.1880674193887149
44,0.7021625163826999,0.7573458606262508,0.597058824931874,1.2250609510085162
45,0.6910222804718218,0.7920002479540723,0.6323529404752395,1.139653712160447
46,0.6979030144167759,0.759344312185385,0.626470587534063,1.0826333284378051
47,0.6910222805499405,0.8035161186639478,0.6205882338916554,1.0916895852369422
48,0.6969200524246396,0.780219616380619,0.6176470602259917,1.1428411638035494
49,0.702817824338398,0.7596383847852834,0.6205882345928865,1.143460568259744
