,accuracy,loss,val_accuracy,val_loss
0,0.40932914046121593,1.4300381637469277,0.865882353221669,1.1014738472770242
1,0.5047169811320755,1.2896032905678578,0.8917647060225992,1.0117610448949477
2,0.5259433962264151,1.2348237342554569,0.9788235294117648,0.6323619590086096
3,0.5500524109014675,1.1798003630818061,0.9623529411764706,0.7478665018081665
4,0.5673480083857443,1.1429575874120683,0.7623529414569631,0.9760863799207351
5,0.5710167714884696,1.1193010897006628,0.9105882354343638,0.7172154171326581
6,0.5817610062893082,1.103129715039795,0.8894117647058823,0.8237003921060001
7,0.5817610062893082,1.0797815792715524,0.927058823669658,0.7267489469752593
8,0.5843815513626834,1.0705534798294243,0.9058823530814227,0.7755743554059197
9,0.5914570230607966,1.0495261726139475,0.9152941177873051,0.7454135475439184
10,0.6011530398322851,1.0442581029308167,0.9011764708687278,0.7328763820143307
11,0.5969601677148847,1.034748607711472,0.908235294117647,0.5689238295835607
12,0.6037735849056604,1.0177909440714359,0.9223529413167169,0.6631924885862014
13,0.6118972746331237,1.0099821932910624,0.9623529411764706,0.6568162330459146
14,0.6124213836477987,0.9987602181404641,0.9035294120451983,0.6864472926364226
15,0.6270964360587002,0.964457053308467,0.9270588238099042,0.6180839043505052
16,0.6163522012578616,0.9751841031030539,0.9035294120451983,0.6785469656832078
17,0.6221174004192872,0.96834528096317,0.8800000004207387,0.768203235093285
18,0.6205450733752621,0.9670892905139323,0.7200000005609849,0.9956533067366656
19,0.6236897274633124,0.9635817632860108,0.9411764705882353,0.6283982372283936
20,0.6234276729559748,0.947083400730317,0.92,0.700638717623318
21,0.6239517819706499,0.9439825270660769,0.9200000001402462,0.6492053856569178
22,0.629979035639413,0.9426657231348865,0.8988235296922572,0.6332258427844328
23,0.6265723270440252,0.9312010466177758,0.9388235294117647,0.6094669426188749
24,0.6305031446540881,0.9291476481115793,0.7623529412465937,0.9401818656921387
25,0.6375786163522013,0.9193283674352074,0.8847058826334336,0.6457105896052192
26,0.634958071278826,0.9150055099583272,0.8964705886560328,0.5642009096987107
27,0.6381027253668763,0.9052074860226933,0.9152941179275512,0.6782425707929275
28,0.6425576519916143,0.8985210028584398,0.9105882357148564,0.8646039331660551
29,0.6407232704402516,0.8985868758625455,0.9364705885157866,0.9870463205786313
30,0.6367924528301887,0.89584677699227,0.9152941177873051,0.8353743102971245
31,0.6470125786163522,0.8770483815944919,0.8517647061628454,0.7380058323635774
32,0.6491090146750524,0.8805058663496181,0.927058823669658,0.7574234212146086
33,0.6422955974842768,0.8862487741236417,0.9176470591040219,0.7803689125004937
34,0.65041928721174,0.8749493409252767,0.8894117649863748,0.7861003797194537
35,0.6480607966457023,0.8710156660409843,0.9035294120451983,0.639150912621442
36,0.6417714884696016,0.8712020690086253,0.8047058827736798,0.9392073791167316
37,0.6509433962264151,0.8646851937975774,0.8164705885157866,0.881107748816995
38,0.6496331236897275,0.8504874243926203,0.9176470591040219,0.6585797420670004
39,0.6535639412997903,0.8583637046114204,0.9529411764705882,0.5257146706300623
40,0.654874213836478,0.8482329795445536,0.9482352941176471,0.6743084749053506
41,0.6559224318658281,0.8390619762288699,0.9035294117647059,0.8187183248295503
42,0.6538259958071279,0.8502206303788431,0.8752941179275513,0.8276261211844052
43,0.6593291404612159,0.8312594531966955,0.8823529413167168,0.8940430444829605
44,0.6543501048218029,0.8171279640317713,0.8705882355746101,0.8386349125469432
45,0.6705974842767296,0.8005398203242,0.696470588796279,1.4143270405601052
46,0.6692872117400419,0.8171638274717631,0.8847058824931874,0.8653254723548889
47,0.6779350104821803,0.8006221793232724,0.6447058825633105,1.138564666299259
48,0.6698113207547169,0.8223607718819592,0.8588235295520109,0.841749283986933
49,0.6705974842767296,0.8037169359515048,0.809411765126621,0.8972712685080135
50,0.6734800838574424,0.7970628031144852,0.9082352943981395,0.6159709850479574
51,0.6931341719077568,0.7689238826683732,0.8494117652668672,0.784710272620706
52,0.685796645702306,0.765921117374732,0.6917647060927222,1.2638962821399464
53,0.6886792452830188,0.7646115357895817,0.8894117648461286,0.6802320746814503
54,0.6816037735849056,0.790773395222438,0.7435294121854445,1.1606332969665527
55,0.6868448637316562,0.7602263812748891,0.7764705883054173,1.0706412994160373
56,0.6931341719077568,0.7555799905359121,0.8305882357148563,0.9963548180636238
57,0.6957547169811321,0.7665240865208568,0.7623529414569631,0.8920378310540144
58,0.6973270440251572,0.7437909179263644,0.8541176473393159,0.7642638151785907
59,0.7049266247379455,0.73906579782378,0.6729411768913269,1.0556643707611981
60,0.7017819706498952,0.7472106763151957,0.8400000002804925,0.7908545847500071
61,0.7104297693920335,0.7475275071162097,0.8094117652668672,0.9018527042164523
62,0.7078092243186582,0.7370049873488005,0.8705882358551026,0.7493835811054005
63,0.7020440251572327,0.7499396243685197,0.7929411768913269,1.0525549156525555
64,0.7023060796645703,0.7444710607798595,0.8588235294818878,0.8601624875910142
65,0.7148846960167715,0.7283051918637578,0.769411765126621,1.029843553655288
66,0.7159329140461216,0.7253858903169133,0.8141176474795622,0.8912284745889552
67,0.7091194968553459,0.7339528600374857,0.8117647060225992,0.8969822102434495
68,0.7182914046121593,0.7074445666007276,0.7858823535021614,0.973144065913032
69,0.7219601677148847,0.7192536438786009,0.7058823530112995,1.5958255610746497
70,0.7154088050314465,0.7298865240824798,0.8329411768913269,1.1551853897992301
71,0.7258909853249476,0.6930454204667289,0.802352941456963,1.1940001970178942
72,0.7248427672955975,0.6983622768640019,0.8517647060225991,0.9156432653875912
73,0.7361111111111112,0.6871090265190076,0.861176471008974,1.1594750564238605
74,0.7232704402515723,0.6917414732699124,0.8800000001402463,0.8095520458501928
75,0.7337526205450734,0.6893540210943802,0.8517647063030916,0.8555882016350241
76,0.730083857442348,0.6952250940994646,0.8000000004207387,0.9895513655157651
77,0.7313941299790356,0.6778245974386763,0.8000000005609849,1.0002046845940982
78,0.7298218029350105,0.6870431448928465,0.6917647064433379,1.0891967083426082
79,0.7358490566037735,0.6794341015365889,0.849411765126621,0.7447015007804422
80,0.7321802935010482,0.6813884406219738,0.8094117648461285,1.0627627821529613
81,0.7324423480083857,0.6977573440759687,0.8588235295520109,0.8705959927334505
82,0.7337526205450734,0.6787102940947255,0.7623529417374555,1.0549733285342946
83,0.7371593291404612,0.6714284927340174,0.8400000004207386,0.93298904727487
84,0.7327044025157232,0.6846412997575676,0.8235294120451984,0.9261894332661348
85,0.7413522012578616,0.6610609467924266,0.828235294678632,1.0340273761749268
86,0.7366352201257862,0.6698333633520818,0.8517647061628454,0.8727693261819728
87,0.7444968553459119,0.6516051852228256,0.6847058825633106,1.4244168489119586
88,0.7447589098532494,0.6582266129787613,0.8141176474795622,0.9912366538889268
89,0.7444968553459119,0.6460147847419515,0.8541176473393159,0.9334878570893231
90,0.7437106918238994,0.6641920100218095,0.8917647060225992,0.7124801094391767
91,0.7452830188679245,0.6396021276899854,0.8164705886560328,1.1406888493369607
92,0.7444968553459119,0.6610544365157122,0.788235294678632,1.2009017484328326
93,0.7437106918238994,0.6379918457951935,0.8494117652668672,0.9574286298190846
94,0.7510482180293501,0.6204971614873634,0.7741176476198084,0.9979940504186293
95,0.7426624737945493,0.6500964122248396,0.8847058827736799,0.7450725751764634
96,0.7560272536687631,0.6281404827625746,0.8729411764705882,0.7060675388223985
97,0.7434486373165619,0.6459830715721259,0.8376470589637757,1.0358769026924581
98,0.7434486373165619,0.6464733415179782,0.849411765126621,0.9703347699782428
99,0.7515723270440252,0.6219243770875271,0.9058823530814227,0.8687342535748201
100,0.7578616352201258,0.6248701533431527,0.8705882355746101,0.7994280555668999
101,0.7439727463312369,0.6416942171080807,0.8705882355746101,0.925489076165592
102,0.7570754716981132,0.6195810658376921,0.8188235298325034,0.9707990475261913
103,0.7575995807127882,0.6222586319381586,0.7905882357148564,1.0625502642463236
104,0.7531446540880503,0.6140878725351777,0.734117647339316,1.1275852458617266
105,0.7617924528301887,0.6147948795894407,0.8847058824931874,0.8634910848561456
106,0.7665094339622641,0.5984923064833667,0.8588235296922572,1.0747586798667907
107,0.7541928721174004,0.6239029653917069,0.8494117647058823,1.016209945678711
108,0.760482180293501,0.6044186422410002,0.8117647063030916,1.0209037333376267
109,0.7460691823899371,0.6295767951311555,0.7552941182080437,1.176170766774346
110,0.7523584905660378,0.6275728026276115,0.8047058826334337,0.9703004576178158
111,0.7586477987421384,0.6050981765523147,0.9011764707284815,0.7473410410039565
112,0.7444968553459119,0.6385233417247076,0.7929411768913269,0.959067050709444
113,0.7659853249475891,0.5896069362478437,0.8188235299727497,1.11155038356781
114,0.7541928721174004,0.6098098393756138,0.884705882913926,0.8175234417354359
115,0.7570754716981132,0.599144902244304,0.8494117648461286,1.016770192454843
116,0.7552410901467506,0.6223777662533134,0.8352941179275513,0.9959194214203778
117,0.7583857442348009,0.6089079158860933,0.7458823535021614,1.1077788515651927
118,0.7623165618448637,0.5911701249126619,0.8752941180677974,0.83276162035325
119,0.7631027253668763,0.5886612320845982,0.8847058826334336,0.7411947845010196
120,0.7667714884696016,0.5943469468902491,0.8705882354343639,1.044633539985208
121,0.7552410901467506,0.6097307716275661,0.797647059244268,1.0922405966590432
122,0.7631027253668763,0.5815118563750005,0.8752941176470588,0.7933939127361074
123,0.7591719077568134,0.5991656145459701,0.8776470589637756,0.7672329020500183
124,0.7688679245283019,0.5690819656074172,0.769411765126621,1.1426272734473732
125,0.7617924528301887,0.5860260475106709,0.8376470591040218,0.8589483700079077
126,0.7560272536687631,0.6027299421888227,0.8705882355746101,0.9850276575368994
127,0.7573375262054507,0.59466220035493,0.7858823535021614,1.4329700425091911
128,0.7633647798742138,0.603377404952699,0.849411765126621,0.8916044733103584
129,0.7573375262054507,0.5824385406586109,0.9105882355746101,0.7494367327409632
130,0.7583857442348009,0.6068939179244531,0.8258823532216689,1.1555557012557984
131,0.7625786163522013,0.5782399636144658,0.821176471008974,1.142898034207961
132,0.7636268343815513,0.5730152702431509,0.8141176471990698,1.0891236550667707
133,0.7578616352201258,0.593448712890753,0.8517647061628454,1.085130664320553
134,0.7583857442348009,0.6116221920749176,0.7623529412465937,1.4923417144663194
135,0.764937106918239,0.59798551630424,0.8588235294117647,0.9351455308409298
136,0.7670335429769392,0.5725522406820981,0.851764705882353,0.7234414675656486
137,0.7730607966457023,0.5536274237702727,0.8329411767510807,0.9488754743688247
138,0.7707023060796646,0.5594511773101438,0.8023529417374555,1.1283896830502678
139,0.7612683438155137,0.5858236473811248,0.8635294119049521,0.8176486018124749
140,0.7638888888888888,0.584310573351958,0.8470588238099042,1.272787910489475
141,0.7722746331236897,0.5582409869699858,0.8635294120451983,0.9669943545846378
142,0.7651991614255765,0.5653602043537723,0.8658823530814227,0.8953294578720542
143,0.7691299790356394,0.5476466356083532,0.8376470591040218,0.8574418327387642
144,0.765461215932914,0.5826540745529238,0.7811764711492202,1.2157130740670596
145,0.7756813417190775,0.5693372742934797,0.6870588238099042,1.240568840082954
146,0.7620545073375262,0.5686881262301399,0.8258823530112995,0.7530224600960227
147,0.7722746331236897,0.5742786082456697,0.8235294119049521,1.0436302280426026
148,0.77437106918239,0.5704011352307141,0.7788235294818878,1.6498367646161247
149,0.7636268343815513,0.579511433652362,0.7505882353642408,1.4044290158327888
