categoria_reaccion,categoria_conducta,mensaje,predictions,probabilities
Responde,5,0.0024625134652992804;-0.0057797367292872675;-0.0029732929086325657;-0.0033374896279312065;-0.006904009690865787;-0.011824245761877013;-0.006950345201534228;-0.007289699927122422;0.0066050390596772805;-0.002521068577215865;0.008466174046754165;-0.0047576351885041095;-0.006533396138903727;-0.005344805602461734;-0.0066980911583839516;0.0024640914830370807;-0.012973357098245297;0.0021928732329673023;-0.014488847853131476;0.009218066823401575;0.0075945631940765096;-0.0070646324153614565;0.011373507055656693;0.0006223509299733629;-0.004469430019516479;-0.014683704590876687;-0.014626684739158041;0.013752464048648695;-0.02132113566688721;0.004176585420434474;-0.0026468716170043602;-0.010240639793256314;-0.003633919959678606;0.001606499299256988;0.0012623592729727397;-0.00860611794955276;-0.00597850238976825;-0.003985377733278573;-0.015196631023986572;-0.0070967710265624675;-0.0032801761708832933;0.0018709368955618976;-0.0002473612811917283;0.006314465777192855;0.007409533421364303;-0.007376865671207272;0.0027275196389600987;-0.0019472625244785458;-0.0047094306185679925;0.00036153560092288834;-0.004926650239187995;0.019528924942295006;0.0059682212537344485;0.01964799453621941;0.0014596336730823686;0.006772570962496819;-0.006336064598127504;-0.005080920327508322;-0.0008460203700585293;0.009073634062990103;0.00669139285708857;0.0015119008325234348;0.0068842644640176275;-0.015418384950085025;-0.0078502831536079;0.006821149462075541;-0.017492265993693145;0.004266935499756392;-0.004216484495153841;-0.00805579902222379;0.0042222737533503495;-0.010809225409234362;-0.010018594389266812;0.021553514678259493;-0.0066869098795134;0.018281306189992724;0.003271845983723754;-0.0010294866022039115;-0.003058072504765659;0.0017667969697343958;0.0047960559404027795;0.00020020436158372677;-0.011698533237348851;0.0007110602536367777;0.0005263356774140504;-0.002165086917967402;0.002458877992769848;-0.0069366438682605305;0.005637465620520868;0.005858704967358642;0.007551767483831179;0.004948975935644338;0.013113258956858775;-0.0038706500634843296;-0.015855191845795102;-0.0032783483865513577;0.0018894357524896152;-0.004745136820774767;0.005658017200079321;0.004197926460454882;-0.012917760527106354;-0.020579565343149885;-0.015414050765972192;0.0010325043703637423;-0.004481417734027132;0.009919886494966472;0.006829877055977582;-0.0001681977906204256;-0.0012290988535804182;0.011283396483912935;0.00737107280897136;-0.0009160594279344293;-0.0018836892424812196;-0.012559598290817044;-0.010476226576613058;-0.003606126681554333;2.600134375338372e-05;0.006074484664622325;-0.0004310166936518354;-0.00427848032786342;0.008165025233359116;-0.002616314847474011;-0.005742273034013973;-0.013269623458106727;0.0010172136216517799;-0.0041843594972145615;0.0006812250261235761;-0.019718062709257654;0.003207569391476447;-0.00635371185386391;-0.0035443967210353157;0.004155272941452277;-0.014058696712629886;-0.0088719172435532;-0.006243167218706115;0.016625702931580368;0.0037865274588500825;-0.02180764685347525;0.007293036490179413;-0.007354483051201956;-0.006822701311429114;-0.0018781139437591653;-0.014014790739281364;-0.0006301721324530572;0.0006844917902892728;-0.002338169467143876;-0.006940367354112742;-0.009275616884779167;0.01719869548820436;0.002489553543027767;0.008552730175914423;-0.0002844770993948448;-0.009702408179345931;-0.01802080526075599;-0.0017107657489686514;0.0028317016544125084;0.012471106174559664;-0.004229511018050397;-0.013795710248375816;0.006879473136218732;-0.011358815831982966;-0.02301818944482157;0.02001932040228428;-0.007218840090789139;0.00268852296771729;-0.012981220058007756;-0.0011515834946959564;0.007773268903713973;0.0004315891063457183;-0.012346709610380462;0.007307025373507965;-0.0057430672368620145;-0.010754837616050133;-0.0024403403161112128;0.008894631984475057;-0.008397015982268389;-0.006009610839352655;-0.0026223348466474948;0.000755551269755534;-0.0028985668910513694;-0.004858407800692162;0.015547904199785632;0.01671319266423247;-0.005052749257286542;-0.00010185289085629361;0.0050721835624283436;0.0036161022309036733;0.0010208539136390528;0.010135946565858239;-0.001896594004564221;-0.014665205017218862;-0.004369144134102176;-0.0023218247803069585;0.0023344286300282075;-0.010942029248612723;0.0015534786198307328;0.007523392960771626;0.006734032043663912;-0.0009411245212235276;0.0021851913446687956;-0.015081463166550565;0.0005553180639479407;-0.004916755205822707;0.015775526701428746;-0.005146706355712413;-0.00612985711636432;-0.005426748484182094;0.0013353744959148659;0.007873509694967067;0.017532232333955327;-0.00045680990097174846;-0.003570599818921163;-0.004982873593323437;-0.00604482133794799;0.003465347640842706;-0.005295212515977961;-0.00836736779041893;0.010486354790728207;-0.010092518902060366;-0.010012547502382656;0.0046023247336933765;-0.0012215930242463566;-0.0022739421965586593;0.00012649989011831475;-0.01227416687671998;-0.003966312442815107;-0.0027116998852135953;-0.006611747317026914;-0.007684922689289269;0.0002153464508297242;0.013111064962195296;-0.008941236689867032;0.00711880804408397;0.001350137654890024;-0.01086844299747642;0.014603274699499338;-0.01925128756741545;-0.004310907505164805;-0.009631352127685665;0.008689183165802737;0.02923120699630695;-0.00993867960216302;-0.00040927779433864477;-0.008446944715537034;-0.02072875595193771;-0.0037932956519530388;0.002899040166164675;-0.000507991026961899;-0.01261985357557825;0.012249873349087238;0.015010710528432253;0.005280193875995083;-0.0026459099020077204;-0.00072290898235923;-0.004489773142954528;0.00042126683806495554;0.006602956226693448;0.005505937024311256;-0.01720309724621935;-0.0011352464887890565;0.019783165017243844;0.004021159536318279;-0.012328111279519244;-0.006910992358901438;-0.003836321070677494;-0.0005860497692354565;-0.010239376617839274;-0.00195113621606882;-0.01349407736560797;0.014562330706327571;0.0006301164889293432;0.01125347083188347;0.01147068975834161;-0.0016995975647523878;-0.0050538063587500515;0.0012905403964603205;-0.016702981291399483;0.011528743338211134;-0.0001510748985449912;-0.01560088199201208;-0.0009004409621436644;-0.006326151732488626;-0.013283550437081692;0.01948084303585675;0.011705890636509876;0.005640217706810708;0.004463476256573126;0.0027060608042400146;0.0017959963793540094;-0.004951567465258856;0.0037379216254675115;0.006095535133911971;-0.016198284097145334;0.004787781252363838;-0.005218953827296215;-0.007663428151533642;-0.0032323459343523734;-0.01797634822251231;-0.007845312042543596;0.005460812872949637,Responde,0.993
Negativa,11,0.023285929648086914;0.007352998185217032;-0.02101646109160954;0.009164684618674554;-0.03475886072061623;-0.028264716279901674;0.015214128602434915;-0.018909405922420526;0.010328512956919849;-0.020478817578676745;-0.04508631751776588;-0.009987187325607326;-0.0013524468324632773;-0.03465161936883323;-0.020277488584047394;0.032304217948309066;-0.00419011334253151;-0.04241133994550508;-0.03715645866519675;-0.022975835515391202;0.0261618255954452;-0.00747750308132804;-0.03321952207855279;0.026506730274693892;0.011905705682522902;-0.06559463871346462;-0.00910038885745595;0.023967607278609977;0.0074092878887450555;-0.0020263693470297817;0.024362575193536996;-0.01707726177664677;0.0009943092802269585;-0.011638285209785574;0.02042198952736057;-0.04296036337515041;-0.0060733741088849266;-0.005436726330405921;-0.06458520961329439;0.0051625275406612095;0.02018745794087368;0.011072009611266564;0.013642051055286715;0.028409811962900575;0.03284064283774149;-0.04197081859615279;0.0026196486484188763;0.00813445570233046;0.01922235284544211;0.020122046687571653;0.0063862228234005895;-0.014963965212183272;0.013189211997939492;0.015488171297778236;-0.010358271946560454;0.00969246702647864;-0.05075345945480837;-0.018477261408643142;0.023389628448562086;0.0034393476892001264;-0.014366878454900141;-0.0040837207991726784;-0.0030232816728255965;-0.022384828028077734;-0.012959889962250015;-0.012258126056429973;-0.06135962129431149;0.007446843651376635;-0.021870342462730924;0.028331045345120112;-0.028244150293478227;-0.044203633683977374;-0.040985345802693425;0.0643408210650443;-0.024602308165383092;0.035045699050237814;0.036483787761075234;0.019687329923076667;0.05188603850716422;0.011532034507810145;0.013573499229780451;-0.05497393695193761;-0.02302673656671867;-0.0026186857877509907;-0.027801818163247054;0.04594027790531005;-0.0006127526365046244;-0.03782629540601583;0.033795422891830816;-0.01382694135682751;0.024148370393719074;-0.017673748249394314;0.021236854264394447;-0.04675180557344227;-0.008331232693975173;0.019701162985642433;0.04055365328217163;-0.008228861911725177;-0.0024894336491402148;0.011105307157359919;-0.009849521074365536;-0.015109528094964842;-0.049278272416547246;-0.008051220441449835;-0.016749612586720034;0.027612470389553095;0.010222479974682714;0.014192415314848068;-0.015794504646156653;0.04583895471543524;0.0329784662896126;0.016774456285438038;0.015680634273061666;-0.014286013159721925;-0.025911157490859756;-0.02001653626293785;-0.036637270975605964;0.06800537927327642;-0.05081444233671442;-0.002349394344152156;0.036490394757673864;-0.01693512143085073;0.0016128016253080385;0.0072965356418292346;-0.02561729869055324;-0.0003813587548395789;0.01127571513946161;-0.054728581096863155;0.0327259904530288;0.054031570275210855;0.02812993450116795;0.03552695495480987;0.014990054797644972;-0.03511858155767539;-0.03600838955020867;0.06189747933977286;0.033947307379078265;-0.07377445842692006;0.02538368220043697;-0.04351574553448113;-0.022563708750173096;0.012447400040285377;0.0165642552423238;-0.03498349040084492;0.023541547056199694;-0.01842727070120991;0.014887630870912409;0.022756105161054474;0.07997365487812379;-0.014696611006147657;0.0019738256471402375;-0.004883982244727667;-0.05516592536720161;-0.025158698538688608;0.03631547365807926;0.00837171556090308;0.028026217072787102;-0.028760819714140864;0.012368526193538095;0.02764273607446119;-0.0030706691556357663;-0.06502769186899328;0.030017218085716328;-0.019635713816511906;-0.047982763284656324;-0.03198665172661485;-0.0018536422531284958;0.023189541188011895;0.0370771818637098;0.01594048536616926;0.010686601659875717;-0.023894601778153363;-0.017460788264844318;0.03389858806977661;0.035949040570415466;-0.0153313296801934;-0.02884752543499599;-0.005168672428378926;0.039127641218169334;0.03670103071348609;-0.02786617820005243;-0.004961083927166751;0.04198504784617821;-0.004074211741327835;0.03917489481367185;0.008122267754431797;0.01692836386433806;0.004654786664840298;0.018672941962840615;0.008424955313182254;-0.04580783304933722;-0.005211540428575776;0.015971683966826057;0.03247170748005011;0.03068840879394246;0.0444174604729399;0.013219521781416124;-0.010922254249223185;-0.02866544860979437;-0.013190872355650305;-0.010157157620142165;-0.02410314503323884;-0.06340278776210598;0.015175126140797586;0.01918625504018618;-0.008909269981630538;-0.0009523884233436563;-0.017083065575103477;0.023543465405352987;0.03588580981546437;-0.014347226985397976;0.019773341024452513;-0.017199679748403068;0.023424047140053597;0.013982538662234348;0.04517713156386038;-0.006941016621673388;0.03587970468794413;0.0032886108199851483;-0.056618390526826726;0.014312952336682241;0.008713523776697325;0.004318613066516611;-0.006575998396349854;-0.06487482096937901;-0.03803777040676244;-0.013965255683237532;-0.0014161263569436207;-0.054358391070344465;0.01780683034713151;0.0393507214021923;-0.01261798838029306;0.029898181841399293;-0.02436659835015732;-0.008339710853996936;0.04421479320701308;-0.009274933128782513;0.019581398057452876;-0.009569997361748173;0.033951982619229305;0.06721695371129988;-0.03002844698453957;0.016851861181152422;-0.05637416551710875;-0.05120039951511293;-0.020674717914114005;0.006263596898042484;0.013509067292438906;-0.008757661997529026;0.06452476089596818;0.03905177560366672;-0.018936480295659308;-0.02726864085011582;0.02583583809344483;0.011491197744138766;0.03132129707671248;0.012744426189103639;0.008374113272576221;-0.019380707849492057;-0.024068118545138382;-0.0069786158992157675;0.019945076636329974;-0.025956312793408313;-0.015474317910566035;0.020613277648585816;0.08727010048951046;-0.04182640732958492;-0.04879459320834636;-0.017280530312044278;0.039658974339190495;-0.07227052773661707;0.0026255950890492433;0.014251640353406543;-0.014117021262390629;0.015002822370333584;0.012343892758481932;-0.06068428079637318;0.012978879200287891;0.02294986101027727;-0.006548792898047087;-0.030337116996056863;0.004658816455502059;-0.03657273521207815;0.03301671657500153;0.05111197173396845;-0.007827914015226985;-0.007579257848180691;0.03415411770062773;0.0029063901480096722;-0.0723439332157633;0.02691298738023934;-0.0389447378449875;-0.013887928483029399;0.00580259414722807;-0.0376148452491054;-0.0021081944725934026;0.002293279941498301;-0.02752402246458084;0.023781085565632253;0.039911245982858674,Negativa,1.0
Responde,4,0.000764872637496562;-0.008536693974852879;0.0019637111970982183;-0.004279520828770365;-0.0013298730598204891;0.003987182118537825;-0.0066528614293801655;-0.001931504798356356;0.014642434811764651;-0.0005259209088574847;0.00853096219804201;-0.015316410040906043;-0.005611149010169646;-0.0059399591512513195;0.0045304104880936075;0.0023610701529452193;-0.005420567547469632;-0.0011744547415255754;0.001258164058710139;0.014993334568542457;0.0006770342252072063;-0.016983812336521655;0.002309150769818777;0.004983628750574611;-0.008787327049193652;-0.01982080841961379;0.008247194744473324;0.011587929923020723;-0.008625667499259065;0.01482656706946758;-0.005611228605198757;-0.014819543726068052;-0.007477288245937928;-0.006748773047079977;0.0050016836917355844;-0.006987187909498203;-0.007287616121846238;-0.005423429380747883;0.0019108881284854524;-0.014023956773835706;0.007228285674336256;0.006683783726364876;-0.008015805627085783;-0.00396567101948453;-0.0014470097116294277;-0.002937868528408473;0.011554778087136218;-0.0012267493291674698;-0.004163359876492349;0.00648842972292287;0.002969656777499836;0.022624995978288296;0.0022839691471741573;0.016833688869436425;0.0038899699501069836;0.00605023710677654;-0.011958245919784161;-0.010958195351877146;-0.0007259182555694442;0.0025484119555906812;-0.012217644091456743;0.0003730002908943362;-0.0012916368204934764;0.0013789461893541806;-0.004560439298309749;0.006897288053012816;-0.013986764366064193;0.013388185412577875;-0.014657715925412564;0.005156778156881175;0.0013815758079973996;-0.014298748696432353;-0.0015978598842073608;0.014694233953825438;-0.009243744211099117;0.019468137935224106;-0.005148880024425249;0.0030987174028194397;-0.012320529909771493;0.00044195209754231305;-0.004170750863012437;0.0010579983384679914;0.004855989243465715;0.0015320217532333684;-0.008104679012530511;-0.006701320135748693;0.007693628453031628;0.001857976780910328;0.01593915624915031;0.0021559665509775605;-0.004385798466343381;0.004005014945835908;0.012038176885567476;0.0017193716559605683;-0.012191246715233816;-0.0027839651629330614;0.0013424319678578208;-0.004953343379166515;-0.007772288704955749;0.011941792287556352;-0.02723919893076585;-0.010495793712624713;-0.007986443749924993;0.007563858581300889;0.0039869565067266535;-0.00275469390741072;-0.0008234179670247489;-0.006122087226833584;-0.009101193010865921;0.017454695373773005;0.01446012421181315;0.011304638544712314;0.004327164345027269;0.004016504906439245;-0.003564426593785557;0.004871210929031596;0.011699680308966188;-0.007495266689007328;-0.0017556941530426204;-0.016656438915492375;-0.004405860681746959;0.006546682414547636;-0.013076595332686977;-0.017444508471576504;-0.006343707869567213;0.004760963456075716;0.004628161066190419;-0.0072898951961672806;0.005940165963398894;-0.004402878813359369;0.005708237454587159;0.0019232376324553873;-0.008934070920578857;-0.009672592058479408;-0.008871132935742437;0.014262878171117111;-0.004785981026641901;-0.005797453714088844;0.002095517624078004;-0.007909590123269205;-0.008062541270801582;-1.8298623883919153e-05;-0.005853300554279657;0.002708468425680908;-0.006294120672954982;-0.0032561903636375597;0.0040549072339397035;-0.003408515336987108;0.01452117237679407;-0.001484415058973705;0.0015181587697551903;-0.008970050065884808;-0.006671337568484273;0.0014328952177456477;-0.005065416189339876;-0.0007645803061088319;0.01409755650651735;0.005673356626975822;-0.012841006711560977;0.001133991779688727;-0.009237943689423406;-0.014695301418874793;0.009558361624578019;-0.0070110082711437385;0.0015163923339990403;0.008795027131986327;-0.003152262222733095;0.004244992729140589;0.004047418310654665;-0.014259177315949029;-0.004582902036433856;-0.009802165180117518;0.0006559690350555621;-0.005088534065309025;0.006289331452277009;-0.014653387791091944;-0.0147335867727444;0.002246355162754059;-0.0025287401133872608;0.002549302496424509;0.010199461411829038;0.008987294687066901;0.007842325106105287;-0.005921287954534533;-0.012382403967828462;0.00454585907980717;-0.0014782735553791255;-0.009031564100236545;-0.005248773411788944;0.0003150722199227859;-0.013041731461022572;0.0016337169021167386;0.009236669889697275;0.002683656347694726;-0.01713731510342193;0.004742464191948029;0.012380163776607276;0.007894464230029053;0.008102622259915659;-0.014111262505056512;-0.022793920774999515;0.0022050450882321088;-0.0014225390436477265;0.006275669417506957;-0.004217032765654495;-0.010147611011545024;-0.0013002672223310437;-0.00014235669539212605;0.0006112556972198053;0.008951184942685916;-0.008383005374245132;-0.012595941995026365;-0.011863985320784327;-0.00517320950869522;0.0021236144261475866;0.0028732926882319284;-0.010285977210026793;0.018619394803933067;-0.0047590433775230295;-0.005267927441908443;0.0031219862165943755;-0.01038828641592403;-0.002708686692664154;-0.0023234881938359853;-0.0134674763206856;-0.0052981998927104385;0.0004208619393423734;-0.0028483692388706775;-0.012543342310124519;0.00011765726129871685;0.006279508337509833;-0.002617693703664215;0.01231895638764785;-0.007413157231310594;-0.005160753717783415;0.011192304390608022;-0.007700788388918923;-0.005281385611009737;-0.009870248385291323;0.017457157966003185;0.026370033256760694;-0.0017421102417901322;0.0039208001330913725;0.0027280217340706647;-0.016473776664749418;0.0008969436511539971;-0.00812297059213976;-0.007485088928856292;-0.0036603371701431;0.003997463901152809;0.012194268515620275;0.004904561673513898;0.01085309876872492;-0.008139998020858746;-0.015620911697496905;-0.0048092514314395434;0.0014318489213125637;0.0005879659910931462;-0.005260750595154394;0.003562300994914887;0.018619782498980466;0.02280699306141808;-0.018656358850959124;-0.001455038923844782;-0.008661676533076586;-0.0038159894073621714;-0.0034396594328094583;-0.002268868041215109;-0.006984239101557939;0.023995113234068766;0.001118341616929419;0.008865255490685108;-0.00038767329486297665;0.007537350866393596;-0.0029593267946263417;-0.005822636841159468;-0.002683661154348705;0.009250798764432296;-0.0021255600317446797;-0.0011086187452152775;-0.012684287024685383;-0.006940276994534928;-0.008215745369160364;0.020420286517895934;0.006431023381132091;-0.0008289464247517263;0.004866057616992844;0.006576799919933293;-0.0036164860996302515;-0.01804785390023395;-0.00882168065029942;0.003978702847173184;-0.007685252760652654;0.0012791438767648532;-0.00725127833636132;-0.007374644972372041;-0.0015181932805618792;-0.005199273639560654;0.0008907490775729061;0.005308812702465748,Responde,0.9947
Positiva,2,0.011066174482642159;-0.011493688053969515;-0.0019999204560085504;0.008707434054107486;0.015759976864367146;-0.023401359121926747;2.5499896524699186e-05;-0.0009450573895684433;-0.004246253177413939;0.022712081306682584;-0.0031260791515075105;-0.01769172412762599;-0.01889230088849295;-0.010866078355831;-0.01446572701422578;-0.0020490988278776133;-0.013079885699016108;0.0022785978965999057;-0.01191079350426638;0.013881831424415321;0.021759478029367035;-0.015593967333930838;0.006558937670388698;-0.0038915964533000106;-0.02830176270610695;-0.015052745040345386;-0.021820365537395397;0.009797684732051256;-0.031582922860968754;0.017862937718577544;-0.0013090814226098123;0.003968616548925633;-0.01326384923823001;-0.007201899347047185;0.0040867487226216885;-0.0012739540141319104;0.003174216711273524;-0.003884310768578668;-0.02327932390284426;-0.01805835019092498;-0.011754671688809037;-0.011504096175000004;0.01722179746309939;0.011479897293604116;0.01207133877116168;-0.012874325308663942;0.017695106766960896;-0.003775806106835815;0.006411142351755748;0.004709154360244957;-0.0019189973149964948;0.004288145864561659;-0.0047052513148585235;0.03473762434531011;-0.000436620677229033;0.00011787197067029318;-0.012842320336495187;-0.014921862918386982;-0.017386505978406887;-0.0268048146988968;0.0008623128273760521;-0.00029012637372489384;0.021448535413581164;-0.005453335013924954;-0.020131908103224242;0.004808812119111895;0.004057345780710555;-0.010407860827463701;-0.005767139862994212;0.02264989278352541;0.0017425796635296984;-0.004493185848862301;0.010451574935791757;0.01476704211805845;0.0017881151930380897;0.03274629058915171;0.01624941875582591;0.005921960663322743;-0.023071942091311755;-0.00934441106117344;0.0014410043566712664;-0.005033627533370467;-0.01030091738387542;0.0001464943035041392;0.0093212529918806;-0.005007867433820005;0.014196156679536104;-0.018812678762609707;0.016896023274845073;0.0006335943677310462;-0.008155023030414257;-0.018283165605183553;0.01517191802614449;0.00962126708058446;-0.016454198537100794;-0.004777327552994664;0.013541225663692553;-0.02600677201888402;-0.006276096981385146;0.01027385626919615;-0.017207226093656703;-0.03865315947698024;-0.011679993420415275;-0.03260786257944621;-0.0033436088810447403;-9.10710590167828e-05;0.027536505607340212;0.008167252572625081;-0.016361045853877914;0.016519509496567115;0.006882630234436919;-0.00037000870263390046;0.008224237035267012;-0.005164509655328872;-0.0032397878737656077;-0.0027849529847332184;0.0048082917130603696;-0.007967416648839685;0.007545887747104862;0.00208943029687076;0.009700108597390417;0.018963856720577564;0.004587899750239755;-0.028604899231119956;-0.007177700465651296;-0.006405417885188978;0.03612086363026216;-0.019478278102509506;0.028509664923690975;-0.004564741680946917;-0.02040147843791392;-0.004160125975886638;-0.015166453762603484;-0.010404738391154555;-0.013066875547727997;0.021894783602763396;0.006108266029768504;-0.03267811739640201;0.0013049181741976166;-0.008356940578405752;-0.012750468668401117;-0.00404511623849973;-0.014893240585553136;-0.0009466186077230167;-0.025590707380690206;0.00973289417863646;0.011548851095431108;0.009539042924443592;0.017778371735204815;-0.008476113564204857;-0.0055355591700658215;-0.022263231087242725;0.0037367756529714797;-0.0008152160797130872;-0.011369050804629403;0.012543867465945902;0.02265483664101489;-0.0005076561032621236;-0.010230142160868093;-0.0041234373492541635;-0.021637703013310305;-0.02075587495900209;0.012923763883558766;-0.02930458516739461;-0.018177523176724088;-0.0018747628006169144;0.014859674395229807;-0.0030769007796384476;0.015985833090728766;-0.008442287170855767;-0.010877267085938776;0.023340211410872624;-0.0018968800578067046;-0.000407998344395187;0.00926765116857358;6.505075644055915e-05;-0.0020889098908192356;-0.0160365726807524;-0.0006088750802836336;-0.0015601773424703705;-0.0026415811175382257;0.0009070677478071567;-0.0032166298044727687;-0.005939654469074574;-0.011020118547082245;0.0157313545315333;-0.0012320613269841902;0.0014519328837532802;0.013104084580411998;0.001603631247772664;-0.03477977723548359;0.0002539581531439429;0.024319095193790156;0.0020144918254512358;-0.02725366491833666;-0.002238786833658284;-0.0013972902483432104;0.0011282403197050578;-0.015657717075242585;-0.0096678434221959;-0.024989898594205202;-0.00273863684614754;-0.028269497530912433;0.03259120958579742;-0.0029460186576800427;0.005923001475425791;-0.03646797446662898;0.016503376908969854;0.001858630213019656;0.02127732182262961;0.0046433229947271115;0.0018209007742841317;-0.01830502265934758;0.008064472377448999;-0.008640301673460828;-0.012794703182780698;-0.006485300214097985;0.005994297104484644;0.006622687411700445;-0.01824101271501007;0.006285984696364111;0.00624279099408758;-0.010064653036483311;0.019651573317667155;-0.025281065780033144;-0.008287986776578759;0.008643944515821499;-0.01829903798975505;-0.03718301238142361;-0.01598505248165148;0.0214482752105554;-0.0072128278741291985;0.014781613487501136;-0.022902029515489013;0.003392006643836516;0.02290983560626188;-0.027760280209495735;0.0014576573503200495;-0.021589565453544294;0.005452554404847668;0.036299883311986574;0.004432038137808176;0.00046706443124321464;0.011734636055825346;-0.006351555858856195;-0.020003888214549223;0.00642649433027572;-0.008863295666539065;-0.03458774740247106;0.007347092635422513;0.028106870639811033;-0.004807511103983083;0.02623835271181241;-0.002764136742672239;-0.0007155583208461506;-9.965775886693661e-05;-0.00032629459430584464;0.011650850681529906;-0.014326518395442984;-0.0068758649557671015;0.026563606494015207;0.027070221785174285;-0.015756854428058;-0.006361183370809397;-0.0012664081263848053;0.02968266016382714;-0.019300819638939662;0.0015042336919314895;0.005029984691009796;0.029577538141419193;-0.004061509029122751;0.008516965439249527;0.0019778031988187603;0.010722706488636009;-0.0059950777135619315;-0.006566743761161564;-0.023711781331661096;0.010570747921590861;0.007920580104202482;-0.0006361963979886685;-0.014042376691310622;-0.008124839479425838;0.011130965036056956;-0.0009783633768660094;0.036711784701768196;0.007184465744321114;0.01807318176339343;0.013661439461594708;-0.010344111086151953;-0.006486341026201033;0.0022840621601409126;0.009087070268694588;-0.03638679112259116;-0.006387463876411384;0.00256299980375803;0.0029769828177457487;0.004959729874053992;0.014982490223389582;-0.0037362552469199554;0.021615065350068994,Positiva,1.0
